,Sno,Clothing.ID,Age,Title,Review.Text,Rating,Recommended.IND,Positive.Feedback.Count,Division.Name,Department.Name,Class.Name
18663,13245,1078,38,Comfortable,"Easy Dresswhat I Love Especially About This Dress Are The Comfortable, Soft Fabric And The Shape Of The Back -- The Scoop And Longer Back Hem Are Very Ballet Dancer! The Green & Off White Print Is Very Pretty For Spring. Sizing Is A Little Tricky For Me As I'M Between Petite And Regular Sizes. The Hem Length In The Sp Is Perfect, About 1.5"" Above The Knee In Front, But The Waist Sits A Little High. The Top Seam Of The Waist Section Is Above My Natural Waist, And The Bottom Seam Sits Right Under My Navel S",4,1,0,General,Dresses,Dresses
18664,13247,1095,27,Cute :),Over all this is very cute . it is very short. but has very good quality material.,4,1,0,General,Dresses,Dresses
18665,13248,1078,31,Cute and comfy,This Dress Is Nicely Made And Hangs Beautifully. I Did Find The Shoulders A Bit Too Wide Even Though I Have Pretty Broad Shoulders. Then Again I'M Also Pretty Tall And The Length On This Dress Is Really Nice So I'Ll Take The Slightly Wide Shoulders. The Low Back And Gathered Waist Are Very Flattering. A Perfect Dress To Wear In The Summer!,4,1,0,General,Dresses,Dresses
18666,13249,1078,61,Just right,Great Dress Comfortable To Wear And Flattering With The Stretch Cinch Waist And The Soft Flare Of The Skirt I Feel Flirty And Fun With Its Open Scoop Neck And Dipping Back. Plenty Of Space And Simplicity To Accessorize Or Not. I Bought It In Black/White And Red Each With Its Own Feel.,4,1,0,General,Dresses,Dresses
18667,13251,167,36,First shorts i've loved in a while!,Fit true to size and very well. hit the leg at a good length. i'm 5'5. they were perfect.,5,1,0,General,Bottoms,Shorts
18668,13252,167,48,,"These are comfy and cool. i got the blue, which is more royal than navy. in opinion, it goes well with almost anything! i can wear all the neutral colors, in addition to orange, red, yellow and patterns. they are flattering and like other reviewers, i went up a size to 28 in the blue. perfect length, not too short. got the same version last year in white, 27. 5'4"", 128lbs",5,1,0,General,Bottoms,Shorts
18669,13253,1078,52,Flattering on all figures,I purchased the green dress. it is very comfortable and soft. is as pictured. highly recommend for a casual everyday dress. looks like good quality. which it is. i ordered petite small. it is perfect size. i'm usually a 6p.,5,1,0,General,Dresses,Dresses
18670,13254,167,30,The best shorts!,"I am obsessed with these shorts. i bought blue ones last year and loved them so much i needed another pair. i purchased the gray ones and they are a beautiful hue, even with my pale legs. i think they will be very versatile. the fit is perfect!! hits at just the right length to be flattering and appropriate, not too short. super comfy. i am fuller on the bottom so shorts are tough to find, and these are truly amazing. i can't wait to wear them when it gets warmer! for reference i am 5' 4"" about",5,1,0,General,Bottoms,Shorts
18671,13256,1078,30,,Beautiful dress; i ended up getting it in both the red and the green. the fit is absolutely perfect and it flatters pretty much any figure. one thing i would say is that you should get your exact size if possible; i ordered it online because it was so pretty in the 4p. i happened to be in the store the next week and i ttried on the 4r in the store just to see how it looked and it was awful! i was so disappointed but then my dress arrived in the mail and the 4p fit me perfectly. i'm so glad retailer,5,1,0,General,Dresses,Dresses
18672,13258,936,42,Cute!,Cute sweater! the side panels are perforated so you may want to wear either a nude bra or a cami underneath..,5,1,0,General Petite,Tops,Sweaters
18673,13259,1039,38,For curvy girls!,"These didn't work for me because i am too straight shaped for these jeans. try them if you have a smaller waist and curvy hips and bottom! i didn't have anything to fill out the hips and seat. for reference, i ordered size 25, and they were loose in hip and seat, but fit my waist. my hips are 34.5"" and waist is 28"". they are a thinner stretch denim than they appear, but not jeggings thin.",4,1,0,General,Bottoms,Jeans
18674,13261,903,35,,,5,1,0,General Petite,Tops,Fine gauge
18675,13264,903,50,Top,On the picture shows the belt.doesn't come with the belt.,3,1,0,General Petite,Tops,Fine gauge
18676,13265,936,39,Meh,I waited and got this sweater at the winter sale. i ordered the navy in a medium. the design is pretty but as has been said i was surprised at how short it is. i do love the detail the tie back. nice weight. i have not found it to be itchy. the sweater i received was a store return and it was a little wrinkled and fuzzy but for $35 i considered my hunt for the perfect navy pullover to be over. i do need to wear a cami underneath as the sides are more revealing than pictures. the first day,3,0,0,General Petite,Tops,Sweaters
18677,13268,936,29,Nice simple sweater,This is a great sweater just to throw on with jeans or a skirt. simple and the tie on the back gives it a feminine flare,5,1,0,General Petite,Tops,Sweaters
18678,13269,936,46,Gorgeous green,I ordered the green version in size xl. i knew it was cropped and it fits me as shown on the models. so i think that's true to size. the knit is very soft. but it's the color that's amazing--such a rich bright emerald green! i love the look of it. it's awkward fitting on my pear-shape. i layer a long tank underneath with this on top. but the hemline of the sweater cuts at an unflattering place. still the softness and the beautiful color make it a staple in my closet. when i'm staying at home,4,1,0,General Petite,Tops,Sweaters
18679,13270,862,26,,Love this top!! perfect date night top! you can dress it up with a cute pair of heels or wear it around doing errands in some flats.,5,1,0,General,Tops,Knits
18680,13271,909,46,Great best sweater,Wanted To Get This Sweater In The Red But The Size Has Been Sold Out For A Long Time Then Saw The Navy Go On Sale And Snatched It Up. Great Fit Cropped Shorter Than Most Sweaters Very Classic Looking And Perfect For Layering Into The Fall.,4,1,0,General Petite,Tops,Fine gauge
18681,13272,936,66,,Love the overall design especially the tie on the back. i know it will become a favorite. i do wish it were a tad longer though.,4,1,0,General Petite,Tops,Sweaters
18682,13274,936,39,Beautiful,I Bought This Sweater In The Navy Blue And Love It! It'S Soft And Not Itchy And The Tie Back Detailing Gives It That Extra Something Special. I'M 5'7 And 38 D Waist Line 27/28 Inches And The Size M Is A Perfect Fit! Wore It Yesterday To My Son'S 3Rd Birthday Party With Jeans And Received A Lot Of Compliments.,5,1,0,General Petite,Tops,Sweaters
18683,13275,995,44,Lovely skirt with interesting design,I love it. the fabric is a heavier denim and it has a nice stretch. being tall i appreciate the length. the sizes run a bit large; i'm usually a 10/12 but the 8 is perfect.,4,1,0,General Petite,Bottoms,Skirts
18684,13276,903,35,Fit is funny.,Cute Details But Not Happy With The Fit. Runs Wide And Short. The Peplum Fabric On Bottom Is Stiff Wrinkles Easily And Lays Funny. Returning This One.,3,0,0,General Petite,Tops,Fine gauge
18685,13277,936,46,Great color,Great color and fit and feminine,5,1,0,General Petite,Tops,Sweaters
18686,13278,1040,38,Great fall jeans!,The Fit Is Incredible! The Print Is Very Subtle But Makes Them A Little Bit Edgy And Easy To Pair With Many Things I Already Have In My Closet.,5,1,0,General,Bottoms,Jeans
18687,13279,936,40,Fun sweater,Fun Light Weight Sweater For Fall Or Sprint. Love The Vibrant Green Color Maybe For Christmas? The Tie-Back Makes It Unique.,5,1,0,General Petite,Tops,Sweaters
18688,13280,936,73,I am in love with this sweater!!,I Have Worn This Sweater Many Times I Have Received Great Compliments!,5,1,0,General Petite,Tops,Sweaters
18689,13281,914,32,Cute!,"I ordered this in black and loved it so much, i ordered the 'red' color too. it hasn't arrived yet, but i'm hoping its tan like it appears to be online. it fits tts (5'3"" and 110lbs) - the xs fit perfectly and wasn't too long.",5,1,0,General,Tops,Fine gauge
18690,13283,936,36,Cute, but...Very lovely sweater - lightweight with cute detailing at the side of the waist sweet but not saccharine bow at the back of the neck. i really wanted to love this sweater but it had to go back because it looked um used. pilling along the arms before i even got to wear it? it got returned sadly.,3,0,0,General Petite,Tops,Sweaters
18691,13284,936,63,Bright sweater for a gray day,I love this sweater. it is classic but has details that make it fresh and different. the tie in the back offers very interesting detail.,5,1,0,General Petite,Tops,Sweaters
18692,13285,936,67,,I love this sweater! i was nervous after reading the reviews but ordered it anyway and i'm so glad i did. i got it in grey- the tie back/v-back feature is my favorite part-- flirty and feminine unique but also subtle. i don't think the material is scratchy. it may not be as soft as some of my other retailer shirts but i wouldn't call it scratchy. it was perfectly comfortable to me. i will say that it's a little short though. i vary between a m and l depending on the shirt (5'9 long torso 36c,5,1,0,General Petite,Tops,Sweaters
18693,13286,909,38,Perfect fit..,I Ordered This Shirt Through The Website Hoping It Would Look Like It Did On The Model It Does! Very Nice Thick Fabric. Fits True To Size No Complaints At All.,4,1,0,General Petite,Tops,Fine gauge
18694,13287,862,43,Romantic,Lovely Holiday Blouse Flows At The Bottom But Doesn'T Bell Out Like Some Tunic Blouses. The Arms Aren'T Cut In To Much And I Found That Flattering To My Shoulders The Velvet And Trim Is Strong And Solid While The Bottom Half Has A Sweet Little Polka Dot Finish. Charming And Romantic.,5,1,0,General,Tops,Knits
18695,13289,936,38,Weird fit,This Is Cut Very Strangely I'M Short Waisted And This Barely Covered My Belly Button. The Material Is Rough And Scratchy. Did Not Like At All And Will Be Returning.,2,0,0,General Petite,Tops,Sweaters
18696,13291,936,32,Lovely,"Very Warm Not Form Fittingi Really Like This Sweater. It Is Surprisingly Warm. It Is Not Very Form Fitting (Which Can Slenderize), But I Enjoy Layering With A Lacy Tank And Don'T Have To Worry About Sucking In The Guy Either ;). I'M 5' 8"" And Typically Wear Between A 6-8, The Medium Was Definitely Baggy, I Ended Up With A Small In 2 Colors.!

Oh, And The Bow Detail Really Does Add A Fanciness To An Otherwise Comfy/Snuggle Sweater.",4,1,0,General Petite,Tops,Sweaters
18697,13293,823,52,Top has great colors,Love this top! very flattering and fits true to size! top hits below mid thigh.,4,1,0,General,Tops,Blouses
18698,13294,936,60,Cute,"Simple Sweaterthis Is A Nice, Simple, Understated Sweater. I Got The Green And The Navy And They Look Different Enough To Keep Both. It''S A Throw-It-On-Over-A-Shirt Sweater, With The Right Length To Let Whatever Is Underneath Show. And The Ribbon Tie On The Back Is A Nice Touch.

I Also Like That The Width Of The Sweater Is An Alternative To Everything That'S Cut So Tightly Fitted - It'S A Nice Width, With Some Room, Without Being Boxy.",5,1,0,General Petite,Tops,Sweaters
18699,13295,936,37,,,5,1,0,General Petite,Tops,Sweaters
18700,13296,936,40,,I purchased this sweater because of the cute unique diagonal design. however i was largely disappointed by the fiber of the sweater it is rather coarse to the touch and a bad fit. on the model it looks nice but it was large around the torso yet short at the same time creating an awkward and unflattering fit. i shall be returning it.,3,0,0,General Petite,Tops,Sweaters
18701,13299,875,45,Beautiful sweater!,I was not sure how this would work on my short stature but it is truly cute. the color is a lovely cranberry red and the weight is light and versatile. this piece can be worn layered in fall and winter but also with crops or shorts and a tee in the spring and summer.,5,1,0,General Petite,Tops,Knits
18702,13300,829,31,Cute top,Overall This Top Is Very Cute. It Needs To Be Ironed Before You Can Really Judge It'S Cuteness! The Sleeves Are Short And Feature Gold Toned Plastic Buttons. For The Price Of The Shirt I Thought The Buttons Looked Cheap.,4,1,0,General Petite,Tops,Blouses
18703,13303,836,38,,Love this shirt. it is long enough in back to wear with leggings. it is very cute and casual on. not fitted at all. i am 5'2 and ordered a regular size so that it fits longer.,5,1,0,General Petite,Tops,Blouses
18704,13305,875,74,Versitile,"Stylish. great color. great fir in between weather.
may need shortening but constructed in a way that will make it easy.",5,1,0,General Petite,Tops,Knits
18705,13307,1038,30,Pilcro jeans,Overall Very Nice Pair Of Boyfriend Style Jeans. Super Comfy. I Asked One Of The In Store Stylist For Help Styling Them- She Was Very Helpful And Showed Me Lots Of Possibilities For These Pants. Also Good For A Post-Partum Tummy :),4,1,0,General Petite,Bottoms,Jeans
18706,13310,864,41,Gigantic,This Looks Cute In The Web Photo Unfortunately It Is Absolutely Huge In Person. I Got The Small And Have To Return It Because It Is Not Wearable For Me.,2,0,0,General Petite,Tops,Knits
18707,13314,836,38,,The Top Is So Soft And The Lace Detail In The Backs Makes This Your No-So-Average Chambray Top. The Fit Is Flattering For A Curvy Figure.,4,1,0,General Petite,Tops,Blouses
18708,13315,1077,63,Easy dress to love,I bought the xs in green and every time i wear it i get compliments all day. it's a more youthful style than i usually wear but i couldn't resist the dark green color. i wear this with black leggings and flats and it's a perfect dress for a school day.,5,1,0,General Petite,Dresses,Dresses
18709,13316,1038,42,Good quality, strange fitI love pilcros and tried everything to get these to work. one size down two sizes down no matter what they just don't look right. the droopy look didn't work for me.,3,0,0,General Petite,Bottoms,Jeans
18710,13317,1038,23,Great jeans,Great Boyfriend Style Jeans. Run Large Though - I Had To Order A Size Down.,5,1,0,General Petite,Bottoms,Jeans
18711,13318,836,63,Love! so comfy and chic,"This top is so beautiful and well made, and the detailing in the back is gorgeous. it's unexpected and makes this piece really special. it does run a tiny bit large; i've gotten retailer chambray a before, and they usually shrink a touch in the wash and then for just right. i haven't washed this yet, but even a little large it fits well and hangs nicely without being overly baggy. get this, you won't regret it!",5,1,0,General Petite,Tops,Blouses
18712,13319,1077,33,Please make this in solid colors!,I love this silhouette. it is such a flattering cut! but the prints didn't work for me. please make this in black! or grey! or any solid color. pretty please...,4,1,0,General Petite,Dresses,Dresses
18713,13320,1035,42,Not so flattering on the backside,I Love My Very Old Pilcro Stet Jeans. They Are The Perfect Denim Weight And The Back Pockets Are Set In A Way That Is Very Flattering For The Tush. Not So With The Newer Pilcros Unfortunately. The Denim Is Thinner And May Have More Stretch And They Get Worn And Pill On My Inner Thighs. And The Back Pockets Are Set Far Apart Making My Back Side Look Unnaturally Wide. It'S A Bummer.,2,0,0,General,Bottoms,Jeans
18714,13321,1077,31,Great dress,This dress is very flattering and well made. i can hardly wait to wear it. it's one of my favorite retailer purchases.,5,1,0,General Petite,Dresses,Dresses
18715,13323,1077,24,A very blouse-like dress - very cute,This dress is very cute on. very flouncy. i know it looks like a gingham dress but it's a more like a silk dress with a gingham pattern. the one issue i had was that it ballooned out at the back where you tied it on any size (bug or small) and i am larger on top so i don't know what would happen with someone with a small chest. i wouldn't have minded if it did the same thing on the front but it was just the back.,3,1,0,General Petite,Dresses,Dresses
18716,13324,1038,32,Great casual,I Was Initially Drawn To The Shade Of Blue That These Were As I Was Looking For A Lighter Late Summer Denim. After Trying Them On I Found That I Did Not Want To Take Them Off. They Fit Well And Did Not Squeeze Me Anywhere. No Muffin Top As Another Reviewer Noted. They Are Definitely A Looser Fit So Size Down. I Probably Could Have Even Sized Down Again Because I Found Them To Stretch Out After A While Leaving A Less Flattering Fit But Certainly Still S Comfortable Wear. Absolutely Worth A Try!!,4,1,0,General Petite,Bottoms,Jeans
18717,13325,1038,49,Not for everyone,"If these jeans work for you, you're a lucky girl! the fabric is really thick and soft. pocket detail is cool and the hidden multicolored button placket is a nice detail. i ordered down a size. they're tight across my thighs and seem shorter than a 30"" inseam. the fit is boxy and not flattering on me but pants are so cute i may keep them anyway.",2,1,0,General Petite,Bottoms,Jeans
18718,13333,836,27,Love love love,This Shirt Is So Great! I Fell In Love With It Once I Saw The Back. If You'Re Looking For A Classic Looking Shirt With A Little Pizzazz This Is It. I Have Wide Hips And This Tank If Great Because It'S A Little Boxy Without Making Me Look Huge. It'S Excellent Quality And I Look Forward To Wearing This Tank All Spring And Summer!,5,1,0,General Petite,Tops,Blouses
18719,13340,829,38,Love, but difficult fitIn maeve i run between a size 2-4.  my regular size 4 was too tight in the shoulders the fabric didn't drop off the shoulders like it does on the model.  it also felt too tight near the back were the button is almost as if there was not enough fabric.  the sleeves were also too short and tight around the arms.  sized up to a 6 and all those issues were fixed.  since this top is billowy anyway the size up really didn't mess with the shape of the top.  love the gold color so pretty!,4,1,0,General Petite,Tops,Blouses
18720,13342,829,54,Love this top,I Wanted This Top So Bad I Ordered One Size Up (Only Size Left In Navy) And It Is A Little Big But I Still Love It. So Fun Love The Color.,5,1,0,General Petite,Tops,Blouses
18721,13343,1077,71,Beautiful! but big,A Really Beautiful Well Made Dress. Runs Extremely Big Though! I'M Not Petite By Any Means And Ordered A Large But I'M Positively Swimming In It. An Oversized Look Works For This Particular Dress But I Think It'S Supposed To Be More Fitted So I Would Recommend Sizing Down From What You Might Normally Expect For A Piece Of This Style.,5,1,0,General Petite,Dresses,Dresses
18722,13345,836,24,Beautiful material and back crochet,"I saw this in the store and grabbed it to try on due to the material and the back. i was surprised how nice it felt on and how the back looked. i had a blue bra on and it really could not be seen which was a worry. i loved how the back lay and that it was shorter in the front. even for the sale price it was expensive, but i went home with it!! it will go great with long skirts, jeans, and any color pants. i was very happy to walk out of the store with it. i am 5'4"" and about 120. i have a slende",5,1,0,General Petite,Tops,Blouses
18723,13346,872,46,On the fence,"This top is gorgeous, but the sleeves are all wrong. they're very tight for about 5"" at the bottom, right up to the elbow making it tight when i bend my arms. it's also loose in the armpit area, the bottom of the sleeve starts under my chest, and is styled that way, so i'm considering returning. i actually drove an hour to the nearest store to size up, but the sleeve feels even more tight. ugh! i love the quality & looks otherwise, and the front is double layered so no need to layer. the front i",4,1,0,General,Tops,Knits
18724,13348,1038,49,Comfy jeans,These Jeans Run True To Size Very Comfy And I Love The Frayed Bottoms,5,1,0,General Petite,Bottoms,Jeans
18725,13351,1038,41,,,5,1,0,General Petite,Bottoms,Jeans
18726,13354,1038,38,Cute jeans,"So let me start by saying i love non-skinny cut jeans. i'm a curvy athletic type with thick legs, so when a jeans comes around with a ""generous"" fit, i'm thrilled! these jeans are generously cut through the hips and waist, giving it a boyfriend type of cut. the denim is soft, like your old favorite pair of jeans that have been washed 1000 times. i did size down one size and probably could have gone down one more size, but i still want a bit of a looser cut. pilcro denim always has stretch in the",5,1,0,General Petite,Bottoms,Jeans
18727,13355,393,26,Love retailer bathing suits!,Perfect fit and i've gotten so many compliments. i buy all my suits from here now!,5,1,0,Initmates,Intimate,Swim
18728,13356,875,52,,Love this so much! i have received so manu compliments!,5,1,0,General Petite,Tops,Knits
18729,13360,870,47,Boxy, short and unflatteringOrdered this top online as i loved the colors and design but i should have listened to the other reviewers. i ordered my usual size m and it was just very unflattering. it was short and wide not at all like it's pictured on the model. needless to say it was immediately shipped back.,2,0,0,General Petite,Tops,Knits
18730,13363,866,48,I like it in xxs,"I think i ordered this in an xxs because of the other reviews making it sound like it ran large. and i'm happy with the size and overall look of this tee on me. i'm 5'3"" about 105 lbs and 34aa (i generally order xs or xspetite). the cuffs of the sleeves are pretty tight and the v-neck is higher than i'd like but otherwise i really like the loose, casual fit. there's no armhole seam, they're dolman sleeves. the tee i got translates to ""the beautiful coast"". it does say made in usa on the label. a",4,1,0,General Petite,Tops,Knits
18731,13364,866,28,Comfy and cute,Super Cute And Comfy Perfect For Fall And Winter (Apre Ski!). Great With Skinny Jeans Or Leggings And Ankle Boots.,5,1,0,General Petite,Tops,Knits
18732,13369,1072,43,Retro awesomeness,Super Comfortable And Cute!! I Have Received Tons Of Compliments One This Dress. The Material Is Soft And The Print/Colors Are Awesome. This Dress Will Get A Lot Of Use Over Fall Winter And Spring. Runs A Little Big. I Am Typically A S But Chose The Xs . Love Love Love!,5,1,0,General,Dresses,Dresses
18733,13370,1099,41,Very cute,"Well Madethis Dress Is Short, But Super Flattering. I Was Surprised When I Tried It On In-Store That I Liked It As Much As I Did! The Lace Detail Around The Neck Is Unique And Beautiful. I'M 135, 5'8"", 32Dd And The Small Fits Perfectly. It'S Easy To Wear And Can Be Dressed Down With Tights And Boots, Or Dressed Up.",5,1,0,General,Dresses,Dresses
18734,13371,1072,64,Love this dress!,Wanted this dress several months ago but it was out of stock. finally was able to order and very glad i did it is perfect! it fits exactly as i had hoped the length is great right above my knee and it hangs beautifully. looks great with my caramel colored boots and i received many compliments. just hoping they do some more drop waist dresses especially for summer.,5,1,0,General,Dresses,Dresses
18735,13376,936,28,So cozy! love it.,I Have A Number Of Sweaters From Moth And They Never Disappoint. The Ones Made With This Ultra Soft And Warm Yarn Are My Favorite. I Bought Both Colors :) I Wear It With Jeans Or Dressier Clothes-- I'D Say It'S Very Versatile.,5,1,0,General Petite,Tops,Sweaters
18736,13380,1059,53,,,5,1,0,General Petite,Bottoms,Pants
18737,13382,1072,40,Beautiful print!,I Saw This Dress In The Store & Loved The Print So Much I Had To Try It On. I Definitely Do Not Own Anything Like This. I Tried On A M & I Agree That It Runs Large & On My Petite Hourglass Frame It Was A Bit Overwhelming. However I Was Prepared For That & Paired It With A Brown Belt & Absolutely Loved It. The Belt Made The Dress A Little Shorter & Definitely Accentuated My Curves In A Good Way. Such A Beautiful Casual Dress That Is Actually Comfortable. I Can'T Wait To Wear It With Tights With,5,1,0,General,Dresses,Dresses
18738,13385,1072,26,Beautiful print,This Is A Gorgeous Dress. The Print Is Beautiful And Unique However Because It Is Baggy The Dress Does Run Big On Smaller Frames. I Would Definitely Recommend Sizing Down.,5,1,0,General,Dresses,Dresses
18739,13387,811,66,Runs small,This is baby soft and a great basic. i ordered my normal size large and it clings in an unattractive way so you might want to size up for a better fit if you're not going to wear it as a layer. the black color is saturated in a good way. it's also very long but i'm short so this would be perfect for taller frames.,5,1,0,Initmates,Intimate,Lounge
18740,13388,967,29,Love this jacket!,I Love This Jacket! I Was Hesitant To Order But I'M So Glad I Did. It'S Such A Cute Unique Blazer To Add To My Wardrobe. Fit Is Very True To Size For A Blazer.,5,1,0,General,Jackets,Jackets
18741,13389,936,31,Comfy cozy,I Was In Search Of A Few Sweaters That Were Functional For The Winter But Also Fit My Style. I Will Have To Wear A Camisole Underneath But I Love The Feel And The Fit! I Always Have A Problem Finding Sleeves That Are Long Enough. The Sleeves Are An Appropriate Length.,5,1,0,General Petite,Tops,Sweaters
18742,13390,1072,35,Love this dress!,"I love this dress! perfect with high boots. and the quality of fabric looks and feels great. fits just like it shows in the picture.

i am size 6 and i ordered the medium and its flows well on me. i like it a little looser for that boho look.",5,1,0,General,Dresses,Dresses
18743,13391,936,25,Thick and cozy,Great sweater. cozy and thick. the bands at the waist and wrists help keep this sweater in place. the loopy knitted fabric adds a bit of texture to the gray which makes it a little more exciting than your average gray sweater. i got a small and it fit perfectly.,5,1,0,General Petite,Tops,Sweaters
18744,13392,811,32,Great basic!,I have this in the blue/teal color and i love it so far! i'm considering buying it in other colors. this tee is stretchy comfortable and soft even after being washed a few times. it fit true to size on me (xs) although it's a bit form-hugging so if you want a looser fit consider sizing up. the only thing about the blue is that it's not quite as dark as in the photo on the website. i wish retailer would make these kinds of basic tees more often!,5,1,0,Initmates,Intimate,Lounge
18745,13393,1072,39,Size down please,I Love This Dress Because It'S So Comfortable And Has This Hippie Peasant Vibe That I Don'T Generally Wear. Plus It'S A Three Season Dress With Pockets! Bought The Medium But I Should Have Sized Down To A Small. On Top I'M A M/L Girl And The Medium Is Huge. I'M Not Going To Exchange Since I Wear A Sweater Over It Right Now. This Dress Looks Good With Or Without A Belt With Long Boots Booties And Sandals. So Happy With This Purchase!,5,1,0,General,Dresses,Dresses
18746,13395,1072,61,Huge for petite,"When i ordered this online, i should have paid more attention to the picture. the dress comes to the knees of the 5'10"" model. i was swimming in small petite size. i checked the label and wondered whether i received the wrong size. nope, it was ps. either the dress was mislabeled, or this is cut huge. returning. too bad because the shape and color are cute.",1,0,0,General,Dresses,Dresses
18747,13396,1072,44,,"This dress is one of my recent faves from retailer. the fit is great. i'm 5'8"" and 145. i ordered the small and it's perfect.",5,1,0,General,Dresses,Dresses
18748,13397,975,64,Disappointing,I built a new wardrobe around the three lovely velvet blazers: moss copper and burgundy. they are soft well-fitting pretty linings and very satisfactory. this new version is stiff material and ill-fitting. not coming in petite is a problem and it may fit others better but it is too full across the front. with the stiff materials this is a bad fit. disappointing and going back.,2,0,0,General,Jackets,Jackets
18749,13398,1072,52,,,5,1,0,General,Dresses,Dresses
18750,13400,927,36,Buy this!,Fits perfect!,5,1,0,General Petite,Tops,Sweaters
18751,13401,927,48,,,5,1,0,General Petite,Tops,Sweaters
18752,13405,1078,35,Unflattering fit,This Dress Runs A Bit Small. The Large Arm Holes Were Unflattering To My Small Chest. Also This Dress Seemed To Make My Belly Protrude. It Kind Of Made Me Look Pregnant In A Way That No Other Dress Has! I Could See This Dress Being Flattering On Someone With A Very Flat Stomach Or A Large Chest. Not Me!!,3,0,0,General,Dresses,Dresses
18753,13407,927,37,,"Love the look of this poncho - which is not as large/billowy as i thought it would be. i tried it on as a whim in the store and fell in love. the colors are more beige than gray, for those of you with pale/blue underdone complexions. it may wash you out. love the orange knit running through to give it a little pop. i'm 5'9""/132 pounds, and the hem was a bit cropped on me. may want to consider a tank top or t-shirt underneath.",5,1,0,General Petite,Tops,Sweaters
18754,13409,927,27,Updated classic,The fair-isle details are gorgeous and the wool is thick but not itchy. the neckline is a perfect crew cut style- not too tight but compliments the neck itself. the stitching has a lot of beautiful neutral colors so you can wear this with jeans blue or gray cords etc. so many options!!!,5,1,0,General Petite,Tops,Sweaters
18755,13412,1078,35,Beautiful dress,Beautiful Dress Stretch Material Makes Sure It Fits The Figure Nicely. Great Value.,5,1,0,General,Dresses,Dresses
18756,13414,1110,46,Too large to be true,"This dress is absolutely charming. i could not find the petite size, so i went with the 0 regular. it was too, too large for me. felt more like a size 4. i am 5'2"" and 112 pounds, thought the 0 would fit. the fabric is soft, the style charming and it is easy to fold and take on a trip- it didn't wrinkle in the package it was shipped in.",4,1,0,General Petite,Dresses,Dresses
18757,13415,927,53,Neck too wide,"I wanted to love this. i have been looking for a poncho-type sweater for our cold midwestern winters. the cream colored one that i really wanted sold out instantly and i missed the window for the xxsp. i ordered this in the xs/sp (smallest size available). i am 5'1"" and 108 lbs with small shoulders. the neck opening is huge. my collar bones and a seciton of my upper back were exposed. this would not keep me warm due to so much exposed skin on my neck, back, and shoulders. i suppose i could get a",3,0,0,General Petite,Tops,Sweaters
18758,13418,1135,45,Lovely fabric, sophisticated styleI am waist-challenged. i like a narrowly cut structured sheath dress sort of like the 60s styles. this is a great dress either belted or loose with great accessories and lovely shoes. it has so many colors in the pattern you can wear this with anything and the fabric is so high-end and quality that you can definitely wear this to work with a jacket and then change into a denim or leather jacket and tough high boots and go out for the evening in the fall-winter. it arrived in the mail and righ,5,1,0,General,Trend,Trend
18759,13420,864,27,Love,There's a free people version of this top and this by far surpasses the fit of it. i'm 5'3 and purchased the xl and it fits me exactly like the model. i would say it is tts and extremely soft.,5,1,0,General,Tops,Knits
18760,13421,1078,33,Figure forming,I Do Recommend This Dress With Some Caveats. 1: It'Ll Be Difficult To Find A Bra That Won'T Show Straps And 2: It'S Very Figure Flattering So If You'Re Body Conscious Particularly Tummy,4,1,0,General,Dresses,Dresses
18761,13422,1078,43,Very snug,I Tried This On In The Store In A Size 4 And It Was Too Tight. I'D Need A 6 Or Possibly A 8 If I Wanted A Little Room. (The Store Didn'T Have Either.) Though It Was Too Tight It Was Very Flattering And More Comfortable Than I Assumed. The Neckline Is A Little Awkward. The Front Straps Of My Racerback Bra Peeked Out The Sides. This Might Not Be An Issue With A Bigger Size.,4,1,0,General,Dresses,Dresses
18762,13423,1094,28,Very flattering,Although The Dress Is Heavy Like Other Reviews Mentioned It Is Sturdy Enough To Not Be See Through And The Material Is Extremely Soft. I Am Currently An Xs Or Small In Nearly All Retailer Clothing However A D Cup Bra I Think That If You Are A Smaller Person The Dress May Be Too Much To Carry But For Those Of Us That Find It Is Sometimes Hard To Get A Great Fit On Top And Still Fitted Through The Waist ...It Is Perfect! Many Compliments & The Hem Is So Fun...Also Other Reviews Mentioned The Bow,5,1,0,General Petite,Dresses,Dresses
18763,13424,1094,53,Perfectly soft fourth july dress,I Love This Dress. The Fabric Is Butter Soft The Strapless Top Stays In Place And It Hangs Beautifully. It Is Such A Wonderfully Comfortable Summer Dress. As Previously Stated I'M In Love.,5,1,0,General Petite,Dresses,Dresses
18764,13425,1094,51,Feminine,"Classic Beautylet'S Begin With The Fabric....It'S Heavy, But Not In A Burdensome Way. As Soon As You Put It On, You Feel Like You Have A Quality Piece Of Clothing On. Next: Aesthetics---This Dress Is Flowy And Feminine. And A Bonus, It Made Me Look Bustier Than I Am; Perhaps Because Of The Stripes. I Didn'T Find Myself Pulling This Dress Up All The Time. Once I Put It On, It Stayed In Place Perfectly. Bottom Line: This Dress Goes From Dressy To Casual Without A Second Thought. And It'S On Sale--Grab This One",5,1,0,General Petite,Dresses,Dresses
18765,13427,927,40,,,5,1,0,General Petite,Tops,Sweaters
18766,13429,1078,28,,,5,1,0,General,Dresses,Dresses
18767,13430,1049,36,,,5,1,0,General,Bottoms,Pants
